Id, Title, Year, Num_Citiation, Authors, Fields_of_Study, 
2786750210, Secondary Task Display Attributes - Optimizing Visualizations for Cognitive Task Suitability and Interference Avoidance,2002,0, Christa M. Chewar; D. Scott McCrickard; Ali Ndiwalana; Chris North; Jon Pryor; David Tessendorf, Machine learning; Information design; Cognition; Computer science; Artificial intelligence, 
2786818005, Visualizing and investigating multidimensional functions,2002,14, Selan Rodrigues dos Santos; Ken Brodlie, , 
2786838078, Best quadratic spline approximation for hierarchical visualization,2002,6, David F. Wiley; Hank Childs; Bernd Hamann; Kenneth I. Joy; Nelson L. Max, Visualization; Domain decomposition methods; Mathematical optimization; Hierarchical database model; Spline (mathematics); Mathematics, 
2786879016, Feature-preserving volume filtering,2002,5, László Neumann; Balázs Csébfalvi; Ivan Viola; Matej Mlejnek; Eduard Grller, , 
2787014324, An evaluation of information visualization in attention-limited environments,2002,32, Jacob P. Somervell; D. Scott McCrickard; Chris North; Maulik Shukla, Computer vision; Information visualization; Artificial intelligence; Computer science, 
2787017197, Parallel and out-of-core view-dependent isocontour visualization using random data distribution,2002,0, Xiaoyu Zhang; Chandrajit L. Bajaj, Ray casting; Out-of-core algorithm; Computer vision; Visualization; k-nearest neighbors algorithm; Artificial intelligence; Computer science, 
2787023724, Shear-Warp deluxe: the Shear-Warp algorithm revisited,2002,29, J. W. Sweeney; Klaus Mueller, , 
2787405677, AUFLIC: an accelerated algorithm for Unsteady Flow Line Integral Convolution,2002,21, Zhanping Liu; Robert J. Moorhead, Generation time; Mathematical optimization; Image quality; Line integral convolution; Texture synthesis; Convolution; Mathematics; Flow line, 
2787435988, Bag-of-particles as a deformable model,2002,0, Dale O. Stahl; Norberto F. Ezquerra; Greg Turk, , 
2787453425, Volume rendering multivariate data to visualize meteorological simulations: a case study,2002,0, Joe Kniss; Charles D. Hansen; Michel Grenier; Tom Robinson, Computer vision; Volume rendering; Multivariate statistics; Artificial intelligence; Computer science, 
2787502316, Viewpoint entropy: a new tool for obtaining good views of molecules,2002,0, Pere-Pau Vázquez; Miquel Feixas; Mateu Sbert; Antoni Llobet, Computational geometry; Theoretical computer science; Information theory; Graphics hardware; Graph drawing; Computer science, 
2007209104, ExPlates: spatializing interactive analysis to scaffold visual exploration,2013,18, Waqas Javed; Niklas Elmqvist, Computer vision; Artificial intelligence; Human–computer interaction; Computer science; Multimedia; Recall; User interface; Cognitive load; Scaffold, 
2007488329, Smooth stream surfaces of fourth order precision,2009,17, Dominic Schneider; Alexander Wiebel; Gerik Scheuermann, Vector field; Computer vision; Rendering (computer graphics); Artificial intelligence; Theoretical computer science; Streamlines streaklines and pathlines; Computer science; Linear interpolation; Hermite interpolation, 
2007672091, Interactive visualization of multimodal volume data for neurosurgical tumor treatment,2008,28, Christian Rieder; Felix Ritter; Matthias Raspe; Heinz-Otto Peitgen, , 
37104576, Analysis and Visualization of the Brain Shift Phenomenon in Neurosurgery,1999,6, Christoph Lürig; Peter Hastreiter; Christopher Nimsky; Thomas Ertl, Deformation (mechanics); Computer vision; Visualization; Biomedical engineering; Brain surface; Overlay; Data set; Artificial intelligence; Phenomenon; Computer science; Color-coding, 
2008424396, Vessel visualization using curvicircular feature aggregation,2013,22, Gabriel Mistelbauer; Anca Morar; Andrej Varchola; Rüdiger Schernthaner; Ivan Baclija; Arnold Köchl; Armin Kanitsar; Stefan Bruckner; M. Eduard Gröller, Computer science; 3D reconstruction; Computer vision; Artificial intelligence; Real-time computer graphics; Local feature size; Visualization; Ray tracing (graphics); Image-based modeling and rendering; Scientific visualization; Feature detection (computer vision), 
2008440833, Topological features in 2D symmetric higher-order tensor fields,2011,7, Thomas Schultz, Tensor field; Tensor calculus; Cartesian tensor; Tensor; Symmetric tensor; Tensor (intrinsic definition); Tensor contraction; Tensor density; Topology; Mathematics, 
2043624449, Interface Exchange as an Indicator for Eddy Heat Transport,2012,8, Sean Williams; Mark R. Petersen; Matthew W. Hecht; Mathew Maltrud; John Patchett; James P. Ahrens; Bernd Hamann, Theoretical computer science; Vortex; Computer science; Computer experiment; Visualization; Earth science; Mesoscale meteorology; Eddy; Climate change, 
2043667991, Visual coherence for large-scale line-plot visualizations,2011,3, Philipp Muigg; Markus Hadwiger; Helmut Doleisch; Eduard Gröller, , 
1560978621, Multiresolution Techniques for Interactive Texture-based Rendering of Arbitrarily Oriented Cutting Planes,2000,9, Eric LaMar; Eric LaMar; Mark A. Duchaineau; Mark A. Duchaineau; Bernd Hamann; Bernd Hamann; Kenneth I. JoyKenneth I. Joy, Cutting-plane method; Rendering (computer graphics); Data set; Point of interest; Octree; Algorithm engineering; Computer vision; Artificial intelligence; Computer science, 
1561234899, Locating closed streamlines in 3D vector fields,2002,21, Thomas Wischgoll; Gerik Scheuermann, , 
2211614189, Mirror Mirror on the Wall Who Has the Best Visualization of All? - A Reference Model for Visualization Quality -,1998,4, Helmut Haase, Application domain; Scientific visualization; Software; Reference model; Image quality; Visualization; Computer vision; Graph; Computer science; Artificial intelligence, 
1562347572, SmartLink: An Agent for Supporting Dataflow Application Construction,2000,8, Alexandru Telea; Jarke J. van Wijk, , 
1562862369, Combining silhouettes surface and volume rendering for surgery education and planning,2005,50, Christian Tietjen; Tobias Isenberg; Bernhard Preim, Software rendering; 3D rendering; Parallel rendering; Rendering (computer graphics); Image-based modeling and rendering; Computer vision; Real-time rendering; Alternate frame rendering; Tiled rendering; Artificial intelligence; Computer science, 
1563090239, Efficient surface reconstruction from noisy data using regularized membrane potentials,2006,5, Andrei C. Jalba; Jos B. T. M. Roerdink, , 
1564135880, Rule-enhanced transfer function generation for medical volume visualization,2015,3, Lile Cai; Binh P. Nguyen; Chee-Kong Chui; Sim Heng Ong, Voxel; Transfer function; Computer vision; Genetic algorithm; Rendering (computer graphics); Computer science; Visualization; Artificial intelligence; Feature vector, 
2044943238, Complete tensor field topology on 2D triangulated manifolds embedded in 3D,2011,5, C. Auer; I. Hotzz, Digital topology; Tensor; Discrete mathematics; Weak topology (polar topology); Extension topology; Particular point topology; Weak topology; Box topology; Topology; Mathematics; General topology, 
1565752327, Hardware-assisted view-dependent isosurface extraction using spherical partition,2003,8, Jinzhu Gao; Han-Wei Shen, Traverse; Rendering (computer graphics); Isosurface; Partition (number theory); Computer vision; Computation; Tree traversal; Visualization; Theoretical computer science; Computer hardware; Artificial intelligence; Computer science, 
1565761017, GraphUnit: evaluating interactive graph visualizations using crowdsourcing,2015,7, Mershack Okoe; Radu Jianu, , 
2045273912, Visual analysis and semantic exploration of urban LIDAR change detection,2008,16, Thomas Butkiewicz; Remco Chang; Zachary Wartell; William Ribarsky, , 
2045317751, Visualizing the evolution of community structures in dynamic social networks,2011,46, Khairi Reda; Chayant Tantipathananandh; Andrew E. Johnson; Jason Leigh; Tanya Y. Berger-Wolf, Theoretical computer science; Social organization; Social network analysis; Visualization; Computer science; Data science; Social network; Interactive visualization; Artificial intelligence; Social system; Population; Phenomenon, 
1567089930, Pointillist and glyph-based visualization of nanoparticles in formation,2005,3, P. Coleman Saunders; Victoria Interrante; Sean C. Garrick, Standard deviation; Summary statistics; Visualization; Computer vision; Glyph; Nanoparticle; Particle; Multivariate statistics; Particle size; Artificial intelligence; Computer science, 
1567502308, Path seeds and flexible isosurfaces using topology for exploratory visualization,2003,61, Hamish A. Carr; Jack Snoeyink, , 
1567550435, View-dependent multiresolution splatting of non-uniform data,2002,13, Justin Jang; William Ribarsky; Christopher D. Shaw; Nickolas L. Faust, Discrete mathematics; Scalar field; Test data; Theoretical computer science; Hierarchy; Visualization; Level of detail; Minimum bounding box; Mathematics; Uniform distribution (continuous), 
1567637967, A case study in multi-sensory investigation of geoscientific data,2001,0, Chris Harding; Ioannis A. Kakadiaris; John F. Casey; R. Bowen Loftin, Computer graphics; Haptic technology; Bathymetry; Human–computer interaction; Computer vision; Virtual machine; Audio signal; Sonification; Computer science; Artificial intelligence, 
1568893727, Visual Assessment of Alleged Plagiarism Cases,2015,6, Patrick Riehmann; Martin Potthast; Benno Stein; Bernd Froehlich, , 
1569159205, Discovering high-level parameters for visualization design,2005,4, Srinivas Bhagavatula; Penny Rheingans; Marie desJardins, Volume rendering; Parameter space; Visualization; Small set; Graphics; Theoretical computer science; Machine learning; Computer science; Communication design; Artificial intelligence, 
1495523569, Comparison of morphological pyramids for multiresolution MIP volume rendering,2002,3, Jos B. T. M. Roerdink, Volume rendering; Rendering (computer graphics); Maximum intensity projection; Upsampling; Pyramid; Progressive refinement; Opening; Dilation (morphology); Computer vision; Artificial intelligence; Mathematics, 
1496109512, A Gaze-enabled Graph Visualization to Improve Graph Reading Tasks,2014,6, Mershack Okoe; Sayeed Safayet Alam; Radu Jianu, , 
1496474480, TrustNeighborhoods: visualizing trust in distributed file sharing systems,2007,5, Niklas Elmqvist; Philippas Tsigas, World Wide Web; The Internet; Computational trust; Visualization; Animation; File sharing; Zoom; Situation awareness; Distributed computing; Computer science; User interface, 
1496776335, Detection of constrictions on closed polyhedral surfaces,2003,4, Franck Hétroy; Dominique Attali, Triangulation; Closed geodesic; Geometry; Topology; Mathematics, 
1496931487, Perspective isosurface and direct volume rendering for virtual endoscopy applications,2006,36, Henning Scharsach; Markus Hadwiger; André Neubauer; Stefan Wolfsberger; Katja Bühler, Pointer (computer programming); Isosurface; Volume rendering; Rendering (computer graphics); Grid; Computer vision; Virtual colonoscopy; Angioscopy; Real-time rendering; Computer science; Artificial intelligence, 
1497394821, VIMTEX: A Visualization Interface for Multivariate Time-Varying Geological Data Exploration,2015,3, Aritra Dasgupta; Robert Kosara; Luke J. Gosink, Computer vision; Data exploration; Visual analytics; Chemical species; Artificial intelligence; Visualization; Data mining; Computer science; Exploratory data analysis; Bridging (networking); Multivariate statistics; Abstraction, 
1497635473, Bag-of-particles as a deformable model,2002,8, David J. Stahl; Norberto F. Ezquerra; G. Turk, , 
1497770810, Improving Angular Resolution in Visualizations of Geographic Networks,2000,17, Ulrik Brandes; Galina Shubina; Roberto Tamassia, Geodesic; Bézier curve; Internet traffic; Planar graph; Computer vision; Angular resolution; Artificial intelligence, 
1498053278, Visualizing spatial distribution data sets,2003,39, Alison Luo; David L. Kao; Alex Pang, , 
1498164374, Priority streamlines: a context-based visualization of flow fields,2007,16, Michael Schlemmer; Ingrid Hotz; Bernd Hamann; Florian Morr; Hans Hagen, , 
1498299056, Extending and simplifying transfer function design in medical volume rendering using local histograms,2005,38, Claes Lundström; Patric Ljung; Anders Ynnerman, , 
1498317890, Preserving the mental map using foresighted layout,2001,56, Stepahn Diel; Carsten Görg; Andreas Kerren, Genetic algorithm; Animation; Visualization; Theoretical computer science; Mental mapping; Machine learning; Artificial intelligence; Graph; Computer science; Graph drawing, 
